"stick_code","timestamp","battery","GPS_device","IMU","pressure","user"
"1234","1733498596371","62.10034942626953","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35479066126385""},""longitude"":{""S"":""105.82176089286804""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""-0.07000000029802322""},""z"":{""S"":""-0.10000000149011612""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.05999999865889549""},""y"":{""S"":""-0.09000000357627869""},""z"":{""S"":""0.0""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
"1234","1733498596328","62.10034942626953","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35486217491091""},""longitude"":{""S"":""105.82158386707306""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""-0.07000000029802322""},""z"":{""S"":""-0.10000000149011612""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""0.029999999329447746""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
"1234","1733498595314","62.10034942626953","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35512298878998""},""longitude"":{""S"":""105.82127273082733""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.019999999552965164""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""-0.05999999865889549""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""0.029999999329447746""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
"1234","1733498595310","62.200347900390625","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35522815541093""},""longitude"":{""S"":""105.82112789154053""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.019999999552965164""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""-0.05999999865889549""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""0.029999999329447746""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
"1234","1733498595301","62.200347900390625","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.355270222016514""},""longitude"":{""S"":""105.82100450992583""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.019999999552965164""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""-0.05999999865889549""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""0.029999999329447746""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""22.0""}}","ropson2663"
"1234","1733498595300","62.200347900390625","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.355244982056085""},""longitude"":{""S"":""105.82063972949982""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.019999999552965164""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""-0.05999999865889549""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.03999999910593033""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""22.0""}}","ropson2663"
"1234","1733498595294","62.200347900390625","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35527863533469""},""longitude"":{""S"":""105.82083821296692""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.019999999552965164""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""-0.05999999865889549""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""0.029999999329447746""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""22.0""}}","ropson2663"
"1234","1733498594286","62.30034637451172","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35520712209893""},""longitude"":{""S"":""105.8202213048935""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.10000000149011612""},""y"":{""S"":""-0.05999999865889549""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.03999999910593033""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""22.0""}}","ropson2663"
"1234","1733498594285","62.30034637451172","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35509354210875""},""longitude"":{""S"":""105.81993162631989""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.10000000149011612""},""y"":{""S"":""-0.05999999865889549""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.03999999910593033""}}}}","{""sensor_1"":{""S"":""20.100000381469727""},""sensor_2"":{""S"":""22.200000762939453""}}","ropson2663"
"1234","1733498594271","62.200347900390625","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35524918871676""},""longitude"":{""S"":""105.8202803134918""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.10000000149011612""},""y"":{""S"":""-0.05999999865889549""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.03999999910593033""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""22.0""}}","ropson2663"
"1234","1733498594265","62.30034637451172","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.355135608792544""},""longitude"":{""S"":""105.82001745700835""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.10000000149011612""},""y"":{""S"":""-0.05999999865889549""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.03999999910593033""}}}}","{""sensor_1"":{""S"":""20.100000381469727""},""sensor_2"":{""S"":""22.200000762939453""}}","ropson2663"
"1234","1733498593242","62.30034637451172","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.355144022126375""},""longitude"":{""S"":""105.81963658332823""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.07999999821186066""},""y"":{""S"":""-0.10000000149011612""},""z"":{""S"":""-0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.019999999552965164""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""-0.09000000357627869""}}}}","{""sensor_1"":{""S"":""20.100000381469727""},""sensor_2"":{""S"":""22.200000762939453""}}","ropson2663"
"1234","1733498593239","62.40034484863281","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.355236568733986""},""longitude"":{""S"":""105.81949710845947""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.07999999821186066""},""y"":{""S"":""-0.10000000149011612""},""z"":{""S"":""-0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.019999999552965164""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""-0.09000000357627869""}}}}","{""sensor_1"":{""S"":""20.200000762939453""},""sensor_2"":{""S"":""21.5""}}","ropson2663"
"1234","1733498593237","62.40034484863281","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35519870877244""},""longitude"":{""S"":""105.81958830356598""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.07999999821186066""},""y"":{""S"":""-0.10000000149011612""},""z"":{""S"":""-0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.019999999552965164""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""-0.09000000357627869""}}}}","{""sensor_1"":{""S"":""20.100000381469727""},""sensor_2"":{""S"":""22.200000762939453""}}","ropson2663"
"1234","1733498593236","62.40034484863281","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35529966862589""},""longitude"":{""S"":""105.8194488286972""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.07999999821186066""},""y"":{""S"":""-0.10000000149011612""},""z"":{""S"":""-0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.019999999552965164""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""-0.09000000357627869""}}}}","{""sensor_1"":{""S"":""20.200000762939453""},""sensor_2"":{""S"":""21.5""}}","ropson2663"
"1234","1733498593232","62.40034484863281","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35537118177025""},""longitude"":{""S"":""105.81928253173828""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.07999999821186066""},""y"":{""S"":""-0.10000000149011612""},""z"":{""S"":""-0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.07000000029802322""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""0.019999999552965164""}}}}","{""sensor_1"":{""S"":""20.200000762939453""},""sensor_2"":{""S"":""21.5""}}","ropson2663"
"1234","1733498592242","62.500343322753906","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35659951416488""},""longitude"":{""S"":""105.81884264945984""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.05999999865889549""},""z"":{""S"":""-0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""0.03999999910593033""}}}}","{""sensor_1"":{""S"":""20.0""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498592239","62.500343322753906","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35629663961969""},""longitude"":{""S"":""105.81882119178772""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.05999999865889549""},""z"":{""S"":""-0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.07000000029802322""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""0.019999999552965164""}}}}","{""sensor_1"":{""S"":""20.0""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498592234","62.40034484863281","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.3554721413832""},""longitude"":{""S"":""105.81927716732025""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.05999999865889549""},""z"":{""S"":""-0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.07000000029802322""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""0.019999999552965164""}}}}","{""sensor_1"":{""S"":""20.200000762939453""},""sensor_2"":{""S"":""21.5""}}","ropson2663"
"1234","1733498592203","62.500343322753906","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35553944771363""},""longitude"":{""S"":""105.8192503452301""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.05999999865889549""},""z"":{""S"":""-0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.07000000029802322""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""0.019999999552965164""}}}}","{""sensor_1"":{""S"":""20.200000762939453""},""sensor_2"":{""S"":""21.5""}}","ropson2663"
"1234","1733498592177","62.500343322753906","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.355775019377404""},""longitude"":{""S"":""105.81893920898438""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.05999999865889549""},""z"":{""S"":""-0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.07000000029802322""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""0.019999999552965164""}}}}","{""sensor_1"":{""S"":""20.0""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498591151","62.600341796875","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35684349551598""},""longitude"":{""S"":""105.81877827644348""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.05999999865889549""},""y"":{""S"":""-0.029999999329447746""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""0.03999999910593033""}}}}","{""sensor_1"":{""S"":""20.0""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498591150","62.600341796875","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35719684635994""},""longitude"":{""S"":""105.81876754760742""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.05999999865889549""},""y"":{""S"":""-0.029999999329447746""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.05999999865889549""}}}}","{""sensor_1"":{""S"":""20.100000381469727""},""sensor_2"":{""S"":""21.899999618530273""}}","ropson2663"
"1234","1733498591145","62.600341796875","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35704541049513""},""longitude"":{""S"":""105.81864953041075""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.05999999865889549""},""y"":{""S"":""-0.029999999329447746""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""0.03999999910593033""}}}}","{""sensor_1"":{""S"":""20.100000381469727""},""sensor_2"":{""S"":""21.899999618530273""}}","ropson2663"
"1234","1733498591126","62.500343322753906","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35670888521703""},""longitude"":{""S"":""105.81876754760742""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.05999999865889549""},""y"":{""S"":""-0.029999999329447746""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""0.03999999910593033""}}}}","{""sensor_1"":{""S"":""20.0""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498590118","62.700340270996094","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.357659565095446""},""longitude"":{""S"":""105.81868171691895""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""-0.07000000029802322""},""z"":{""S"":""0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.05999999865889549""}}}}","{""sensor_1"":{""S"":""19.700000762939453""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498590114","62.700340270996094","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35770163028841""},""longitude"":{""S"":""105.81886410713196""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""-0.07000000029802322""},""z"":{""S"":""0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.05999999865889549""}}}}","{""sensor_1"":{""S"":""19.700000762939453""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498590110","62.700340270996094","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.357600673784255""},""longitude"":{""S"":""105.81861734390259""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""-0.07000000029802322""},""z"":{""S"":""0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.05999999865889549""}}}}","{""sensor_1"":{""S"":""20.100000381469727""},""sensor_2"":{""S"":""21.899999618530273""}}","ropson2663"
"1234","1733498590107","62.600341796875","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35731462959138""},""longitude"":{""S"":""105.81881046295165""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""-0.07000000029802322""},""z"":{""S"":""0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.05999999865889549""}}}}","{""sensor_1"":{""S"":""20.100000381469727""},""sensor_2"":{""S"":""21.899999618530273""}}","ropson2663"
