"stick_code","timestamp","battery","GPS_device","IMU","pressure","user"
"1234","1733498590118","62.700340270996094","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.357659565095446""},""longitude"":{""S"":""105.81868171691895""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""-0.07000000029802322""},""z"":{""S"":""0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.05999999865889549""}}}}","{""sensor_1"":{""S"":""19.700000762939453""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498590114","62.700340270996094","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35770163028841""},""longitude"":{""S"":""105.81886410713196""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""-0.07000000029802322""},""z"":{""S"":""0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.05999999865889549""}}}}","{""sensor_1"":{""S"":""19.700000762939453""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498590110","62.700340270996094","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.357600673784255""},""longitude"":{""S"":""105.81861734390259""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""-0.07000000029802322""},""z"":{""S"":""0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.05999999865889549""}}}}","{""sensor_1"":{""S"":""20.100000381469727""},""sensor_2"":{""S"":""21.899999618530273""}}","ropson2663"
"1234","1733498590107","62.600341796875","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35731462959138""},""longitude"":{""S"":""105.81881046295165""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""-0.07000000029802322""},""z"":{""S"":""0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07999999821186066""},""z"":{""S"":""-0.05999999865889549""}}}}","{""sensor_1"":{""S"":""20.100000381469727""},""sensor_2"":{""S"":""21.899999618530273""}}","ropson2663"
"1234","1733498590105","62.700340270996094","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35786989081576""},""longitude"":{""S"":""105.81886410713196""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""-0.07000000029802322""},""z"":{""S"":""0.03999999910593033""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.05999999865889549""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""0.03999999910593033""}}}}","{""sensor_1"":{""S"":""19.700000762939453""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498589672","62.80033874511719","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35874483925441""},""longitude"":{""S"":""105.81844568252562""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.07999999821186066""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""-0.10000000149011612""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.05000000074505806""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""-0.019999999552965164""}}}}","{""sensor_1"":{""S"":""20.399999618530273""},""sensor_2"":{""S"":""22.5""}}","ropson2663"
"1234","1733498589658","62.80033874511719","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.358399908921015""},""longitude"":{""S"":""105.81881046295165""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.07999999821186066""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""-0.10000000149011612""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.05999999865889549""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""0.03999999910593033""}}}}","{""sensor_1"":{""S"":""20.399999618530273""},""sensor_2"":{""S"":""22.5""}}","ropson2663"
"1234","1733498589649","62.700340270996094","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35795402093284""},""longitude"":{""S"":""105.81893920898438""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.07999999821186066""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""-0.10000000149011612""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.05999999865889549""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""0.03999999910593033""}}}}","{""sensor_1"":{""S"":""19.700000762939453""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498589205","62.80033874511719","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.358223236650396""},""longitude"":{""S"":""105.81893920898438""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.07999999821186066""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""-0.10000000149011612""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.05999999865889549""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""0.03999999910593033""}}}}","{""sensor_1"":{""S"":""19.700000762939453""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498589172","62.80033874511719","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35865229713115""},""longitude"":{""S"":""105.81844568252562""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.07999999821186066""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""-0.10000000149011612""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.05999999865889549""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""0.03999999910593033""}}}}","{""sensor_1"":{""S"":""20.399999618530273""},""sensor_2"":{""S"":""22.5""}}","ropson2663"
"1234","1733498588647","0","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35956930022188""},""longitude"":{""S"":""105.81810235977173""}}","{""magnetometer"":{""M"":{""x"":{""S"":""0.0""},""y"":{""S"":""0.0""},""z"":{""S"":""0.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""0.029999999329447746""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.05000000074505806""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""-0.019999999552965164""}}}}","{""sensor_1"":{""S"":""0""},""sensor_2"":{""S"":""0""}}","ropson2663"
"1234","1733498588637","62.80033874511719","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35887944576797""},""longitude"":{""S"":""105.81835985183716""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""0.029999999329447746""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.05000000074505806""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""-0.019999999552965164""}}}}","{""sensor_1"":{""S"":""20.399999618530273""},""sensor_2"":{""S"":""22.5""}}","ropson2663"
"1234","1733498588630","0","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35965342836408""},""longitude"":{""S"":""105.81803798675537""}}","{""magnetometer"":{""M"":{""x"":{""S"":""0.0""},""y"":{""S"":""0.0""},""z"":{""S"":""0.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""0.029999999329447746""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.0""},""y"":{""S"":""0.0""},""z"":{""S"":""0.0""}}}}","{""sensor_1"":{""S"":""0""},""sensor_2"":{""S"":""0""}}","ropson2663"
"1234","1733498588622","0","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35898881337597""},""longitude"":{""S"":""105.81837058067322""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""0.029999999329447746""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.05000000074505806""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""-0.019999999552965164""}}}}","{""sensor_1"":{""S"":""20.399999618530273""},""sensor_2"":{""S"":""22.5""}}","ropson2663"
"1234","1733498588577","0","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.35935056659455""},""longitude"":{""S"":""105.81812381744383""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.03999999910593033""},""y"":{""S"":""0.029999999329447746""},""z"":{""S"":""0.029999999329447746""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.05000000074505806""},""y"":{""S"":""0.10000000149011612""},""z"":{""S"":""-0.019999999552965164""}}}}","{""sensor_1"":{""S"":""0""},""sensor_2"":{""S"":""0""}}","ropson2663"
