"stick_code","timestamp","battery","GPS_device","IMU","pressure","user"
"1234","1733498718685","50.200531005859375","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.032385006889044""},""longitude"":{""S"":""105.81583052873611""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.05000000074505806""},""y"":{""S"":""-0.09000000357627869""},""z"":{""S"":""-0.07999999821186066""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07000000029802322""},""z"":{""S"":""-0.009999999776482582""}}}}","{""sensor_1"":{""S"":""20.0""},""sensor_2"":{""S"":""21.600000381469727""}}","ropson2663"
"1234","1733498718676","50.30052947998047","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03370119210909""},""longitude"":{""S"":""105.81470668315887""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.05000000074505806""},""y"":{""S"":""-0.09000000357627869""},""z"":{""S"":""-0.07999999821186066""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.03999999910593033""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""-0.019999999552965164""}}}}","{""sensor_1"":{""S"":""20.399999618530273""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498718664","50.30052947998047","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03294697650542""},""longitude"":{""S"":""105.81531554460526""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.05000000074505806""},""y"":{""S"":""-0.09000000357627869""},""z"":{""S"":""-0.07999999821186066""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.029999999329447746""},""y"":{""S"":""0.07000000029802322""},""z"":{""S"":""-0.009999999776482582""}}}}","{""sensor_1"":{""S"":""20.0""},""sensor_2"":{""S"":""21.600000381469727""}}","ropson2663"
"1234","1733498717568","50.40052795410156","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03458426941663""},""longitude"":{""S"":""105.81299543380737""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.0""},""z"":{""S"":""-0.05999999865889549""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.03999999910593033""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""-0.019999999552965164""}}}}","{""sensor_1"":{""S"":""19.899999618530273""},""sensor_2"":{""S"":""21.600000381469727""}}","ropson2663"
"1234","1733498717563","50.30052947998047","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03391668085517""},""longitude"":{""S"":""105.81437408924103""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.0""},""z"":{""S"":""-0.05999999865889549""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.03999999910593033""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""-0.019999999552965164""}}}}","{""sensor_1"":{""S"":""20.399999618530273""},""sensor_2"":{""S"":""22.100000381469727""}}","ropson2663"
"1234","1733498717557","50.40052795410156","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03522650077124""},""longitude"":{""S"":""105.81213176250458""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.0""},""z"":{""S"":""-0.05999999865889549""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.029999999329447746""},""y"":{""S"":""0.019999999552965164""},""z"":{""S"":""-0.07000000029802322""}}}}","{""sensor_1"":{""S"":""19.899999618530273""},""sensor_2"":{""S"":""21.600000381469727""}}","ropson2663"
"1234","1733498717553","50.40052795410156","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.0341617457175""},""longitude"":{""S"":""105.81367135047911""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.0""},""z"":{""S"":""-0.05999999865889549""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.03999999910593033""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""-0.019999999552965164""}}}}","{""sensor_1"":{""S"":""19.899999618530273""},""sensor_2"":{""S"":""21.600000381469727""}}","ropson2663"
"1234","1733498716442","50.500526428222656","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03798127137989""},""longitude"":{""S"":""105.80929398536682""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.009999999776482582""},""y"":{""S"":""0.03999999910593033""},""z"":{""S"":""0.009999999776482582""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.009999999776482582""},""y"":{""S"":""-0.009999999776482582""},""z"":{""S"":""-0.03999999910593033""}}}}","{""sensor_1"":{""S"":""19.600000381469727""},""sensor_2"":{""S"":""22.299999237060547""}}","ropson2663"
"1234","1733498716439","50.500526428222656","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03667150072919""},""longitude"":{""S"":""105.8105331659317""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.009999999776482582""},""y"":{""S"":""0.03999999910593033""},""z"":{""S"":""0.009999999776482582""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.029999999329447746""},""y"":{""S"":""0.019999999552965164""},""z"":{""S"":""-0.07000000029802322""}}}}","{""sensor_1"":{""S"":""19.899999618530273""},""sensor_2"":{""S"":""21.600000381469727""}}","ropson2663"
"1234","1733498716435","50.40052795410156","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03608843400165""},""longitude"":{""S"":""105.81112325191498""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.009999999776482582""},""y"":{""S"":""0.03999999910593033""},""z"":{""S"":""0.009999999776482582""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.029999999329447746""},""y"":{""S"":""0.019999999552965164""},""z"":{""S"":""-0.07000000029802322""}}}}","{""sensor_1"":{""S"":""19.899999618530273""},""sensor_2"":{""S"":""21.600000381469727""}}","ropson2663"
"1234","1733498716398","50.500526428222656","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.036963032352276""},""longitude"":{""S"":""105.81015765666962""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.009999999776482582""},""y"":{""S"":""0.03999999910593033""},""z"":{""S"":""0.009999999776482582""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.029999999329447746""},""y"":{""S"":""0.019999999552965164""},""z"":{""S"":""-0.07000000029802322""}}}}","{""sensor_1"":{""S"":""19.600000381469727""},""sensor_2"":{""S"":""22.299999237060547""}}","ropson2663"
"1234","1733498716383","50.500526428222656","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03742356545022""},""longitude"":{""S"":""105.80956757068634""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.009999999776482582""},""y"":{""S"":""0.03999999910593033""},""z"":{""S"":""0.009999999776482582""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.029999999329447746""},""y"":{""S"":""0.019999999552965164""},""z"":{""S"":""-0.07000000029802322""}}}}","{""sensor_1"":{""S"":""19.600000381469727""},""sensor_2"":{""S"":""22.299999237060547""}}","ropson2663"
"1234","1733498715478","50.500526428222656","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03834462295829""},""longitude"":{""S"":""105.80888628959656""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.019999999552965164""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.009999999776482582""},""y"":{""S"":""-0.009999999776482582""},""z"":{""S"":""-0.03999999910593033""}}}}","{""sensor_1"":{""S"":""19.600000381469727""},""sensor_2"":{""S"":""22.299999237060547""}}","ropson2663"
"1234","1733498715473","50.60052490234375","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03908822056862""},""longitude"":{""S"":""105.80803871154785""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.019999999552965164""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.009999999776482582""},""y"":{""S"":""-0.009999999776482582""},""z"":{""S"":""-0.03999999910593033""}}}}","{""sensor_1"":{""S"":""19.5""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
"1234","1733498715467","50.60052490234375","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.03858967300491""},""longitude"":{""S"":""105.80850005149841""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.019999999552965164""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""0.009999999776482582""},""y"":{""S"":""-0.009999999776482582""},""z"":{""S"":""-0.03999999910593033""}}}}","{""sensor_1"":{""S"":""19.5""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
"1234","1733498715452","50.60052490234375","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.039409317202576""},""longitude"":{""S"":""105.80782413482666""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""0.019999999552965164""},""z"":{""S"":""0.09000000357627869""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""-0.07999999821186066""},""z"":{""S"":""-0.009999999776482582""}}}}","{""sensor_1"":{""S"":""19.5""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
"1234","1733498714431","50.60052490234375","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.04043174710532""},""longitude"":{""S"":""105.80742180347443""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.07000000029802322""},""y"":{""S"":""-0.09000000357627869""},""z"":{""S"":""0.0""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""-0.07999999821186066""},""z"":{""S"":""-0.009999999776482582""}}}}","{""sensor_1"":{""S"":""19.5""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
"1234","1733498714430","50.700523376464844","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.04088380866815""},""longitude"":{""S"":""105.80701410770416""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.07000000029802322""},""y"":{""S"":""-0.09000000357627869""},""z"":{""S"":""0.0""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""-0.07999999821186066""},""z"":{""S"":""-0.009999999776482582""}}}}","{""sensor_1"":{""S"":""19.5""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
"1234","1733498714429","50.700523376464844","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.041838621114586""},""longitude"":{""S"":""105.80612897872925""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.07000000029802322""},""y"":{""S"":""-0.09000000357627869""},""z"":{""S"":""0.0""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""-0.07999999821186066""},""z"":{""S"":""-0.009999999776482582""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
"1234","1733498714422","50.700523376464844","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.043072254159306""},""longitude"":{""S"":""105.80524921417236""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.07000000029802322""},""y"":{""S"":""-0.09000000357627869""},""z"":{""S"":""0.0""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.09000000357627869""},""y"":{""S"":""-0.07999999821186066""},""z"":{""S"":""-0.009999999776482582""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
"1234","1733498714420","50.700523376464844","{""altitude"":{""S"":""15.3""},""latitude"":{""S"":""38.044559345817525""},""longitude"":{""S"":""105.80425143241882""}}","{""magnetometer"":{""M"":{""x"":{""S"":""30.0""},""y"":{""S"":""-15.0""},""z"":{""S"":""42.0""}}},""accelerometer"":{""M"":{""x"":{""S"":""0.07000000029802322""},""y"":{""S"":""-0.09000000357627869""},""z"":{""S"":""0.0""}}},""gyroscope"":{""M"":{""x"":{""S"":""-0.03999999910593033""},""y"":{""S"":""-0.03999999910593033""},""z"":{""S"":""-0.029999999329447746""}}}}","{""sensor_1"":{""S"":""19.799999237060547""},""sensor_2"":{""S"":""21.799999237060547""}}","ropson2663"
